title,publishTime,category,intro,maxFreeChapter,newRating,free,price,cover
望江南,2022-03-01 00:00:00,精品小说-社会小说,"《望江南》是茅盾文学奖得主王旭烽沉潜26年创作的长篇小说。小说叙述了新中国成立前后近二十年间波澜壮阔的社会进程中，江南茶叶世家杭氏家族的起落浮沉和人物命运。王旭烽写茶人茶事，在翻天覆地的大时代中，写出了江南烟雨浸润中的中国人的选择和敞开、融入和奋进；在时代的激昂与风雷声中，王旭烽写得悠远低回又荡气回肠，写出了茶香和茶性，写出了江南文化的诗意和力量，写出了中国的风度、情怀和品格。
杭家人的故事也是中国的故事，它交集了历史回忆和情感想象，既是对消逝的时间的重构，也是对文化传统现代传承的探索。这部小说为中国生活和精神的剧变与恒常提供了一种新的叙事，见证了个人史、家族史、民族史中的百年中国。",7,848,0,23.99,https://weread-1258476243.file.myqcloud.com/weread/cover/39/3300012739/s_3300012739.jpg
红高粱家族（巩俐、姜文主演电影《红高粱》原著）,2017-01-01 00:00:00,精品小说-社会小说,中国首位诺贝尔文学奖得主莫言最负盛名的小说，据此改编的由巩俐、姜文主演的电影《红高粱》获第38届柏林电影节金熊奖。小说通过“我”的叙述，展现了抗日战争年代“我”的祖先在高密东北乡上演的一幕幕轰轰烈烈、英勇悲壮的故事。爷爷、奶奶、父亲、姑姑等先辈，一方面奋起抗击残暴的日本侵略者，一方面迸发着让子孙后代相形见绌的传奇爱情。小说洋溢着丰富饱满的想象，以汪洋恣肆之笔全力张扬着中华民族的旺盛生命力。通过这部作品，作者把他的“高密东北乡”安放在了世界文学的版图上。,17,853,0,27.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/423/26435423/s_26435423.jpg
人民的名义（影视原著）,2017-01-01 00:00:00,精品小说-社会小说,“中国政治小说”第一人周梅森潜心八年、六易其稿，写就一部反腐高压下中国政治和官场生态的长幅画卷。根据本书改编而成的同名电视剧被誉为“2017开年大剧”、“中国顶级政治剧标杆”，由陆毅、张丰毅等40余名实力戏骨联袂出演！一位国家部委的项目处长被人举报受贿千万，当最高人民检察院反贪总局侦查处处长侯亮平前来搜查时，看到的却是一位长相憨厚、衣着朴素的“老农民”在简陋破败的旧房里吃炸酱面。当这位腐败分子的面具被最终撕开的同时，与之案件牵连甚紧的H省京州市副市长丁义珍，却在一位神秘人物的暗中相助下，以反侦察手段逃脱法网，流亡海外。案件线索最终定位于由京州光明湖项目引发的一家H省国企大风服装厂的股权争夺，牵连其中的各派政治势力却盘根错节，扑朔迷离。H省检察院反贪局长陈海在调查行动中遭遇离奇的车祸。为了完成当年同窗的未竟事业，精明干练的侯亮平临危受命，接任陈海未完的事业……,16,830,0,18,https://wfqqreader-1252317822.image.myqcloud.com/cover/575/854575/s_854575.jpg
圈子圈套（全集）,2021-07-01 00:00:00,精品小说-社会小说,职场商战开山之作，充满惊险和智慧的生存之道！畅销财经小说，销量突破150万册！以真实事件为原型，外企高管王强呕心书写职场宝典！聚焦销售、商战、外企生存，各类白领生死较量，开启一场没有硝烟的战争！职场如战场，虽然没有硝烟，却比战场更血腥。从一个底层的销售人员做起，洪钧一步步摸爬滚打，终于成为一家著名跨国公司的中国区代理首席代表，却在即将被扶正时，掉入好友俞威设计的圈套中。与此同时，爱人琳达转投俞威怀抱，令他一下子陷入职场与情场的双重深渊。洪钧费尽心机东山再起，却再度迎来俞威的打压，两个昔日好友成为夙敌，在同一个圈子里明争暗斗、不死不休……圈子深不见底，圈套层出不穷，究竟谁能赢得这场没有硝烟的战争？,10,922,0,69.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/976/39429976/s_39429976.jpg
一把手,2009-01-01 00:00:00,精品小说-社会小说,市政府一把手王天寿突然死亡，立即引发了一场抢位暗战。常务副市长苏一玮与市委副书记卫国华各显神通，上蹿下跳。同时，官场小人物王文达五万元买官费因王天寿之死不翼而飞，妻离子散。升官心切，他出卖苏一玮的“桃色证据”，投奔了卫国华。关键时刻，苏一玮上演公开退贿秀、下乡慰问秀，又因“上头有人”，先行一步当上了代市长，从此声色犬马。暂居劣势的卫国华并未死心，他不露声色地布下一个个圈套。而马前卒王文达却假借车祸，装疯卖傻不想醒来……,8,750,0,26.99,https://weread-1258476243.file.myqcloud.com/weread/cover/22/3300019422/s_3300019422.jpg
手机,2016-08-01 00:00:00,精品小说-社会小说,《手机》是当代名家刘震云的经典长篇，2003年出版同期被冯小刚改编为同名电影，销量稳居图书排行榜首；2010年5月小说改编的电视剧在全国四卫视同步开播，电视剧推广初期已得到各地电视台热烈追捧，反响强烈。电视剧结合手机故事线路，展示了小说内容的本来面貌。王志文和陈道明联袂主演将为小说再添魅力。,30,791,0,47.6,http://wfqqreader.3g.qq.com/cover/703/163703/s_163703.jpg
阿耐职场四部曲（独家首发）,2020-07-01 00:00:00,精品小说-社会小说,阿耐出品，必是精品！职场成长指南！《大江大河》《欢乐颂》作者阿耐职场四部曲包含《食荤者》《不得往生》《余生》《都挺好》！《食荤者》阿耐处女作！在这个残酷的商业社会中，没有一个人是吃素的。林唯平，女，二十九岁，已经是一家制造业外企的高管。平素雷厉风行，精明强悍。然而迫于企业高层动荡，她只能离开公司重新起家。勾心斗角的商战谋略、职场女性的生存困境、企业崛起的艰深曲折……商场如战场，不进则退。面对社会，面对生存，唯有食荤者才能立足。《不得往生》商界女大佬的发家传奇！改编电视剧《野蛮生长》2020年开拍！真实残酷的商业求生，为食物温饱、为金钱财富奋斗拼搏的女性传奇。这世道本就是弱肉强食的原始森林，想要活下去，只有遵守丛林法则。风雨来时，不得往生。出生于中医世家的女孩许半夏一开始以收废铁为生，她周旋于各类企业、法律界甚至黑社会势力等错综复杂的社会关系之中，用尽手段，在夹缝中完成了资本的原始积累。在漫长的创业岁月里，一系列的困难似乎都打不倒她。而残酷无情的商场竞争中，许半夏不断经历着良心与资本、道德与利益的激烈挣扎。《余生》高智商大女主东山再起，精彩刺激的商业竞争记录！商场中的尔虞我诈就像一把利刃，刺向活生生的人，也包括自己。于扬是个连头发梢都精明的女人，她辛苦建立的公司因为国家政策调整而倒闭关门，历经社会冷眼，她决心想方设法东山再起。然而商场冷酷，她为了达成目的只得步步为营、算尽心机。她甘愿在这场商业游戏中迷失自我……《都挺好》同名电视剧由姚晨、杨祐宁、郭京飞主演！还原中国式家庭原貌，戳破扭曲的亲情关系。家是一个不规则拉扯的多边形，奇异地维持平衡。苏明玉从小就不受家人待见，为了哥哥被迫牺牲自己的学业，为了亲人被迫搬出家门独自打拼，她下定决心不用家中一分钱，她成功了。然而随着母亲的突然离世，表面上风光的苏家瞬间分崩离析。自私、小气的苏父无法安置、国外的大哥婚姻生活步履维艰、二哥又狂妄自大事业崩溃，苏明玉被迫一次又一次面对那个曾抛弃自己的家庭。,29,857,0,69.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/433/32763433/s_32763433.jpg
我的第一本人生规划手册,2021-02-02 00:00:00,精品小说-社会小说,作者用解剖学教科书的理念，分别在人生规划大方向，资源配置，时间管理，专业知识学习，以及职场实战落地的五个角度，针对同一个“人生规划”的问题，做了深入浅出的系统性交代，能帮助读者快速走出人生迷茫的盲区。全书主要阐述如何基于自身的情况，来快速定位自己的人生规划的不同阶段位置，制定接下来中长期的发展规划，然后逐步盘活自己的人生？,33,800,0,25.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/243/38334243/s_38334243.jpg
万艳书2：一萼红（全二册）,2022-06-01 00:00:00,精品小说-社会小说,"万漪、佛儿、书影，三个懵懂少女，在人生变局中踏上了欲念横流的烟花之路，一步步被卷入权力斗场的倾轧绞杀。
她们的男人是外戚，是阉党，是朝廷大员，是帮派宵小。为了即将到来的末日审判，他们同敌人媾和，与朋友决裂，侍奉自己的仇家，践踏自己的骨血，他们全都深深着迷于那一个只奖励残暴、狡诈和野心的大游戏。
而这些眉目如花的少女，也绝不会像花儿一样娇弱地死于一阵风、一场凉雨，她们只死在战败的耻辱和鲜血的惨酷里。
不，她们不是人间富贵花，她们是地狱的子民。",10,865,0,24.99,https://weread-1258476243.file.myqcloud.com/weread/cover/41/3300021841/s_3300021841.jpg
秦腔,2016-01-26 00:00:00,精品小说-社会小说,《秦腔》以一个陕南村镇为焦点，讲述了农民与土地的关系、农民的生存状态。通过一个“疯子”的眼光，书写了对农民沉重的负担、农村耕地的丧失以及农村文化的失落所寄予的忧虑与同情。作者以凝重的笔触，解读了中国农村20年的历史，集中表现了乡村价值观念、人际关系和传统格局巨大而深刻的变化，是“一卷中国当代乡村的史诗”。,5,831,0,18,https://wfqqreader-1252317822.image.myqcloud.com/cover/897/23303897/s_23303897.jpg
