title,publishTime,category,intro,maxFreeChapter,newRating,free,price,cover
这么慢，那么美,2015-08-01 00:00:00,文学-散文杂著,一个在北欧生活了10年的MM分享幸福指数NO.1的生活本质，用毕淑敏式的细腻、三毛式的浪漫讲述理想国的生活。生活断舍离，如果不能慢下来体会生活，又何必拼命活着。慢悠悠却有效率，简约而不简单，闲适又不空虚的生活究竟是怎样的？许多人将全球幸福指数第一归结于北欧制度、福利、资源等因素，但真的仅仅是这样吗？幸福是什么？物质很重要，但仅仅是“够用”就可以了。北欧人的幸福感，更多来源于简约、自然、宁静的心态，以及家庭的温暖、个人努力，而这是我们可以学会，可以身体力行的，也是我们自古传统一直倡导的。幸福是一种选择，我们不必去远方适应别人的生活，不必为了他人的价值观而将自己累得喘不过气，跟着罗敷，一个在北欧生活了10年的MM，体会那些真正能获得幸福的自信心态、简约的生活方式、生生不息的自强精神和温馨治愈的家庭观念。,3,681,0,14.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/755/704755/s_704755.jpg
朗读者3,2017-08-01 00:00:00,文学-散文杂著,该书为CCTV《朗读者》的同名图书，由央视著名节目主持人董卿作为本书的主编。该节目具有广泛的社会影响和良好的受众口碑。本书依托电视节目，体例上按照主题词结构划分章节，章节内分主题导言、朗读者小传、访谈、文本、点评几个板块，偏重文本的文化品质和精神内涵，回归书的阅读感和品质感。收录多篇名家名作，老少咸宜。该书分三辑，每辑收入四个主题的精选内容，附图片。,13,856,0,31,https://wfqqreader-1252317822.image.myqcloud.com/cover/2/913002/s_913002.jpg
我的个天,2021-03-01 00:00:00,文学-散文杂著,谁说太阳底下无新事？戴建业就总能发现让人惊喜的宝藏。我的个天！原来端午节和屈原毫无关系。我的个天！某些高考满分作文，其实写得一塌糊涂。我的个天！农村那位裹脚的妈妈，才是天生的教育家。这本随笔集，将跟你聊人生，品文艺，话教育，谈婚姻，保你读完以后，也会惊叹——“我的个天”！,4,806,0,55,https://wfqqreader-1252317822.image.myqcloud.com/cover/462/37354462/s_37354462.jpg
乱时候，穷时候,2013-10-01 00:00:00,文学-散文杂著,《乱时候，穷时候》是六十岁才开始识字、摆脱文盲身份，七十岁开始学习写作的传奇老奶奶姜淑梅，历经一生写就的传奇之作，是一部中国历史上绝无仅有的平民史，是第一部草根小民、老百姓亲笔书写的乱穷中国史！文本的不可再生性，使本书注定会引起强烈关注。全书分为《乱时候》《穷时候》《家里人》三部分，讲述了近百年来作者亲身与闻的民国时期、抗战时期、新中国成立后的“乱穷时代”。全书语言通俗凝练，带有浓烈的乡土气息，十分好读，篇篇精彩传神，篇篇惊心动魄！,7,768,0,9.84,https://wfqqreader-1252317822.image.myqcloud.com/cover/786/841786/s_841786.jpg
不要和你妈争辩,2020-05-01 00:00:00,文学-散文杂著,《不要和你妈争辩》是巴克曼首部非虚构随笔集，记录了一个新手奶爸在育儿路上经历的种种抓狂瞬间，比如整天围着便便和奶瓶打转；追在孩子后面收拾一地鸡毛；牺牲个人时间甚至睡眠；同时还要不断追赶现代社会对父母提出的苛刻要求。这些文章本是巴克曼写给自己的儿子，但字里行间展现出巴克曼特有的世界观和人生观，十分睿智也非常温暖。比如“女性值得拥有和男性同等的权利、自由和机遇”；“语言的分寸很重要”；“不要把刻薄当作能力，不要把善意视为软弱”。每一篇文章都流淌着亲切、幽默和满满的爱。,12,814,0,32,https://wfqqreader-1252317822.image.myqcloud.com/cover/826/31167826/s_31167826.jpg
单向街（作家榜经典名著）,2021-03-01 00:00:00,文学-散文杂著,《单向街》是德国传奇哲学家本雅明的代表作。全书短小精悍，包含60篇随感、格言、哲思。从本雅明微观细碎、充满哲思诗意的作品中，你能感受到一个天才的孤独和探索。日常事物在他独特的叙述中闪闪发光，让你的耳目一新，内心从孤独走向丰盈。,19,794,0,9.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/536/40317536/s_40317536.jpg
慢煮生活,2021-02-01 00:00:00,文学-散文杂著,怀念汪曾祺最好的方式，就是阅读他的文字。本书为汪曾祺的散文精选集，完整收录《五味》《昆明的雨》《人间草木》《星斗其文，赤子其人》等经典名篇，同时新增《猫》《一技》《名优逸事》《和尚》《一辈古人》等罕见篇目。作者从花鸟虫鱼、乡情民俗、凡人小事、旅途见闻等多个主题出发，详尽展现了一代“生活家”汪曾祺的精神世界与生活志趣。“你很辛苦，很累了，那么坐下来歇一会儿，喝一杯不凉不烫的清茶，读一点我的作品。”,13,933,0,33.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/958/35991958/s_35991958.jpg
北欧，凛冽的世界尽头,2018-07-01 00:00:00,文学-散文杂著,历经十几个小时的航行，你终于行走在北欧的大街上，但很快你会发现，身边的北欧人个个“面色冷漠”，几乎没有谁会因为你的东方面孔而表现出好奇。他们克制疏离，排队等公交时人与人相隔两米，公共场合中相邻的座位永远只坐着一个人——比起与陌生人并肩而坐，他们宁肯远远站在别处。“北欧尴尬症”真实地存在着，却又在某些时刻消解了：他们喜欢与亲人朋友彻夜长谈，在音乐节喝酒聊天，邀请好友蒸裸体桑拿，再一起跳进冰冷的湖水中。冷漠与热情，阴郁与善良，这些极致的矛盾不仅属于北欧人，更广泛存在于北欧的每个角落——漫长的极夜，珍贵的夏天，冰雪童话和荒凉苔原，朴素又温润的极简设计，城市被绿荫与河流包裹，线条硬朗的建筑里永远通透温暖……《北欧，凛冽的世界尽头》，通过27位长居北欧的作者的眼睛，还原了这片极北之地的神秘和日常。你将知道，越是荒蛮的原野上，越有着生活的热望。,8,737,0,41.88,https://wfqqreader-1252317822.image.myqcloud.com/cover/870/23934870/s_23934870.jpg
活着，本该有趣：老舍散文精选集,2020-05-01 00:00:00,文学-散文杂著,“中国人的生活意趣”系列精选老舍、汪曾祺和丰子恺的散文代表作130篇，在一篇篇历经时间淘洗的优美散文中，领悟文学大家的生活态度与人生智慧。在繁忙的生活中，每个人都不免焦虑，或多或少会感到迷失，我们似乎忘记了生活的乐趣与滋味，还好有他们的文章提醒我们，再忙也别忘了生活。消磨在看花逗鸟、养猫读书上，流连于花影草香、杯盘碗碟间，牵挂着世间万物、芸芸众生相，将生活和世界放在心上，生活和世界会对我们报之以歌。泡一盏清茶，做一个旧梦，光影晴雨都是风景，苦辣酸甜皆为滋味，不将得失荣辱放在心上，奔向属于自己的诗意和远方。,10,863,0,22,https://wfqqreader-1252317822.image.myqcloud.com/cover/953/30969953/s_30969953.jpg
毛姆的书单,2020-12-01 00:00:00,文学-散文杂著,为什么阅读的前提是享受阅读？哪些传世名著并不值得一读？如何建立属于你自己的哲学体系？文学大师毛姆袒露阅读与写作心得，深刻解读13位文学巨匠和45部经典佳作。一个聪明人的毫无保留的阅读指南，一位天才小说家犀利有趣的文学洞见。,8,892,0,24.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/545/35806545/s_35806545.jpg
